Day,Campaign name,Ad name,Amount Spent,Impressions,Reach,Frequency,"CPM (Cost per 1,000 Impressions)",Link Clicks,CPC (Cost per Link Click),CTR (Link Click-Through Rate)
2026-05-15,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,58.33,2746,0,0,21.24,49,1.19,1.78
2026-05-15,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,13.68,417,0,0,32.81,17,0.8,4.08
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,40.96,2017,0,0,20.31,40,1.02,1.98
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,7.8,238,0,0,32.77,2,3.9,0.84
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,11.33,262,0,0,43.24,7,1.62,2.67
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,30.54,1207,0,0,25.3,22,1.39,1.82
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.98,17,0,0,57.65,2,0.49,11.76
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,29.51,989,0,0,29.84,14,2.11,1.42
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.06,1,0,0,60.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,1.07,31,0,0,34.52,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.14,7,0,0,20.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.0,1,0,0,0.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.11,5,0,0,22.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.09,9,0,0,10.0,0,0,0.0
2026-05-16,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,33.04,2738,0,0,12.07,48,0.69,1.75
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,6.81,380,0,0,17.92,5,1.36,1.32
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.88,67,0,0,13.13,2,0.44,2.99
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,7.47,320,0,0,23.34,4,1.87,1.25
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,55.17,2779,0,0,19.85,18,3.06,0.65
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,45.51,2654,0,0,17.15,23,1.98,0.87
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.44,29,0,0,49.66,1,1.44,3.45
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,11.72,425,0,0,27.58,7,1.67,1.65
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,27.44,1089,0,0,25.2,9,3.05,0.83
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.37,45,0,0,30.44,0,0,0.0
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.41,17,0,0,24.12,0,0,0.0
2026-05-16,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,50.83,2279,0,0,22.3,37,1.37,1.62
2026-05-16,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.05,4,0,0,12.5,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,34.31,1172,0,0,29.27,19,1.81,1.62
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,23.57,1141,0,0,20.66,20,1.18,1.75
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.04,2,0,0,20.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,25.88,880,0,0,29.41,5,5.18,0.57
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.15,3,0,0,50.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.0,1,0,0,0.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,2.92,81,0,0,36.05,2,1.46,2.47
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.38,19,0,0,20.0,0,0,0.0
2026-05-17,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,48.39,3576,0,0,13.53,102,0.47,2.85
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,16.41,919,0,0,17.86,15,1.09,1.63
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,2.07,116,0,0,17.84,0,0,0.0
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,4.88,283,0,0,17.24,3,1.63,1.06
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.62,34,0,0,18.24,1,0.62,2.94
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,61.46,3122,0,0,19.69,38,1.62,1.22
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,59.79,3079,0,0,19.42,19,3.15,0.62
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.38,28,0,0,13.57,0,0,0.0
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,7.06,327,0,0,21.59,7,1.01,2.14
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,2.85,160,0,0,17.81,1,2.85,0.62
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,25.63,997,0,0,25.71,9,2.85,0.9
2026-05-17,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,76.45,3310,0,0,23.1,62,1.23,1.87
2026-05-17,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.15,16,0,0,9.38,0,0,0.0
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,43.68,1828,0,0,23.89,23,1.9,1.26
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,49.53,2497,0,0,19.84,55,0.9,2.2
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,1.34,33,0,0,40.61,0,0,0.0
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,34.37,1238,0,0,27.76,15,2.29,1.21
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.75,15,0,0,50.0,0,0,0.0
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.68,32,0,0,21.25,0,0,0.0
2026-05-17,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.39,23,0,0,16.96,0,0,0.0
2026-05-18,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,45.29,3691,0,0,12.27,76,0.6,2.06
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,47.9,3383,0,0,14.16,32,1.5,0.95
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,12.53,847,0,0,14.79,8,1.57,0.94
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,15.21,1344,0,0,11.32,19,0.8,1.41
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.37,13,0,0,28.46,0,0,0.0
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,43.73,2079,0,0,21.03,18,2.43,0.87
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,1.14,55,0,0,20.73,0,0,0.0
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,3.26,208,0,0,15.67,0,0,0.0
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.23,17,0,0,13.53,1,0.23,5.88
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,3.18,136,0,0,23.38,5,0.64,3.68
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,8.71,303,0,0,28.75,1,8.71,0.33
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,36.98,1306,0,0,28.32,9,4.11,0.69
2026-05-18,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,3.54,134,0,0,26.42,0,0,0.0
2026-05-18,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,69.81,2953,0,0,23.64,53,1.32,1.79
2026-05-18,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,4.21,153,0,0,27.52,4,1.05,2.61
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,12.66,403,0,0,31.41,1,12.66,0.25
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,61.92,3119,0,0,19.85,89,0.7,2.85
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,17.83,886,0,0,20.12,20,0.89,2.26
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,12.74,366,0,0,34.81,7,1.82,1.91
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.01,1,0,0,10.0,0,0,0.0
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.04,3,0,0,13.33,0,0,0.0
2026-05-18,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,10.91,376,0,0,29.02,0,0,0.0
2026-05-19,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,39.53,2884,0,0,13.71,59,0.67,2.05
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,58.33,3829,0,0,15.23,37,1.58,0.97
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.01,1,0,0,10.0,0,0,0.0
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.94,44,0,0,21.36,0,0,0.0
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,1.1,69,0,0,15.94,0,0,0.0
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,67.63,3401,0,0,19.89,25,2.71,0.74
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,14.08,981,0,0,14.35,7,2.01,0.71
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.44,74,0,0,19.46,2,0.72,2.7
2026-05-19,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,37.85,1168,0,0,32.41,8,4.73,0.68
2026-05-19,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,75.94,3321,0,0,22.87,40,1.9,1.2
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,61.2,3539,0,0,17.29,84,0.73,2.37
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,29.13,1743,0,0,16.71,34,0.86,1.95
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,1.46,13,0,0,112.31,0,0,0.0
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.03,3,0,0,10.0,0,0,0.0
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.01,1,0,0,10.0,0,0,0.0
2026-05-19,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,17.0,506,0,0,33.6,3,5.67,0.59
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,57.61,4178,0,0,13.79,38,1.52,0.91
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,13.1,956,0,0,13.7,7,1.87,0.73
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,26.91,1249,0,0,21.55,14,1.92,1.12
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,48.29,2554,0,0,18.91,25,1.93,0.98
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.9,48,0,0,18.75,1,0.9,2.08
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,4.47,265,0,0,16.87,4,1.12,1.51
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,29.99,1226,0,0,24.46,18,1.67,1.47
2026-05-20,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.99,18,0,0,55.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,60.96,4037,0,0,15.1,87,0.7,2.16
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,29.39,2275,0,0,12.92,54,0.54,2.37
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.02,1,0,0,20.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.14,2,0,0,70.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.0,1,0,0,0.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.01,1,0,0,10.0,0,0,0.0
2026-05-20,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,20.45,684,0,0,29.9,6,3.41,0.88
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,58.55,3796,0,0,15.42,54,1.08,1.42
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.35,20,0,0,17.5,1,0.35,5.0
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,56.19,2916,0,0,19.27,23,2.44,0.79
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,16.75,651,0,0,25.73,3,5.58,0.46
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,43.55,1586,0,0,27.46,16,2.72,1.01
2026-05-21,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,5.33,154,0,0,34.61,4,1.33,2.6
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,60.55,3775,0,0,16.04,70,0.86,1.85
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,29.53,1909,0,0,15.47,34,0.87,1.78
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.05,3,0,0,16.67,0,0,0.0
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.02,3,0,0,6.67,0,0,0.0
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.37,8,0,0,46.25,0,0,0.0
2026-05-21,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.01,852,0,0,24.66,10,2.1,1.17
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,53.91,3544,0,0,15.21,43,1.25,1.21
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.03,2,0,0,15.0,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.88,30,0,0,29.33,1,0.88,3.33
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.15,3,0,0,50.0,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,47.36,2232,0,0,21.22,15,3.16,0.67
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,9.16,481,0,0,19.04,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.15,10,0,0,15.0,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,56.06,2242,0,0,25.0,25,2.24,1.12
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.47,4,0,0,117.5,0,0,0.0
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,55.15,3071,0,0,17.96,71,0.78,2.31
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,22.49,1368,0,0,16.44,18,1.25,1.32
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.48,30,0,0,16.0,0,0,0.0
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,2.19,27,0,0,81.11,4,0.55,14.81
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,19.93,733,0,0,27.19,12,1.66,1.64
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,49.14,2745,0,0,17.9,24,2.05,0.87
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,4.5,269,0,0,16.73,2,2.25,0.74
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,6.75,466,0,0,14.48,4,1.69,0.86
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.04,5,0,0,8.0,1,0.04,20.0
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,37.48,1924,0,0,19.48,18,2.08,0.94
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.8,69,0,0,26.09,2,0.9,2.9
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.07,53,0,0,20.19,0,0,0.0
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.84,116,0,0,15.86,2,0.92,1.72
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,45.77,1940,0,0,23.59,7,6.54,0.36
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,3.2,127,0,0,25.2,0,0,0.0
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,31.83,1791,0,0,17.77,40,0.8,2.23
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,17.32,1025,0,0,16.9,21,0.82,2.05
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.02,3,0,0,6.67,0,0,0.0
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,16.64,550,0,0,30.25,5,3.33,0.91
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,60.81,3295,0,0,18.46,40,1.52,1.21
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.02,2,0,0,10.0,0,0,0.0
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,56.79,2432,0,0,23.35,20,2.84,0.82
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,4.58,270,0,0,16.96,3,1.53,1.11
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,8.23,453,0,0,18.17,2,4.12,0.44
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,48.43,1688,0,0,28.69,18,2.69,1.07
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,58.28,3076,0,0,18.95,73,0.8,2.37
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,26.69,1763,0,0,15.14,34,0.79,1.93
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.0,1,0,0,0.0,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,1.02,23,0,0,44.35,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.4,12,0,0,33.33,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,6.43,195,0,0,32.97,1,6.43,0.51
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.55,473,0,0,45.56,2,10.78,0.42
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,78.95,4275,0,0,18.47,38,2.08,0.89
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,12.25,615,0,0,19.92,9,1.36,1.46
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,18.4,736,0,0,25.0,6,3.07,0.82
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,41.58,1748,0,0,23.79,13,3.2,0.74
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.61,52,0,0,30.96,0,0,0.0
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,6.89,308,0,0,22.37,8,0.86,2.6
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.54,21,0,0,25.71,1,0.54,4.76
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,46.74,1860,0,0,25.13,14,3.34,0.75
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.74,46,0,0,37.83,1,1.74,2.17
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,60.93,3306,0,0,18.43,80,0.76,2.42
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,24.57,1524,0,0,16.12,21,1.17,1.38
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.07,5,0,0,14.0,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.05,4,0,0,12.5,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.64,11,0,0,58.18,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.81,666,0,0,32.75,9,2.42,1.35
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,92.17,5629,0,0,16.37,53,1.74,0.94
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,1.74,48,0,0,36.25,1,1.74,2.08
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,3.24,114,0,0,28.42,1,3.24,0.88
